datahora,Qgr5
2019-08-18T06:00:00+00:00,3.321
2019-08-18T12:00:00+00:00,3.312
2019-08-18T18:00:00+00:00,3.304
2019-08-19T00:00:00+00:00,3.296
2019-08-19T06:00:00+00:00,3.287
2019-08-19T12:00:00+00:00,3.279
2019-08-19T18:00:00+00:00,3.271
2019-08-20T00:00:00+00:00,3.263
2019-08-20T06:00:00+00:00,3.255
2019-08-20T12:00:00+00:00,3.247
2019-08-20T18:00:00+00:00,3.239
2019-08-21T00:00:00+00:00,3.231
2019-08-21T06:00:00+00:00,3.223
2019-08-21T12:00:00+00:00,3.216
2019-08-21T18:00:00+00:00,3.208
2019-08-22T00:00:00+00:00,3.201
2019-08-22T06:00:00+00:00,3.193
2019-08-22T12:00:00+00:00,3.185
2019-08-22T18:00:00+00:00,3.178
2019-08-23T00:00:00+00:00,3.170
2019-08-23T06:00:00+00:00,3.162
2019-08-23T12:00:00+00:00,3.155
2019-08-23T18:00:00+00:00,3.148
2019-08-24T00:00:00+00:00,3.141
2019-08-24T06:00:00+00:00,3.133
2019-08-24T12:00:00+00:00,3.126
2019-08-24T18:00:00+00:00,3.119
2019-08-25T00:00:00+00:00,3.111
2019-08-25T06:00:00+00:00,3.104
2019-08-25T12:00:00+00:00,3.097
2019-08-25T18:00:00+00:00,3.090
2019-08-26T00:00:00+00:00,3.082
2019-08-26T06:00:00+00:00,3.074
2019-08-26T12:00:00+00:00,3.067
2019-08-26T18:00:00+00:00,3.061
2019-08-27T00:00:00+00:00,3.053
2019-08-27T06:00:00+00:00,3.046
2019-08-27T12:00:00+00:00,3.039
2019-08-27T18:00:00+00:00,3.032
2019-08-28T00:00:00+00:00,3.025
2019-08-28T06:00:00+00:00,3.018
2019-08-28T12:00:00+00:00,3.011
2019-08-28T18:00:00+00:00,3.004
2019-08-29T00:00:00+00:00,2.997
2019-08-29T06:00:00+00:00,2.990
2019-08-29T12:00:00+00:00,2.983
2019-08-29T18:00:00+00:00,2.977
2019-08-30T00:00:00+00:00,2.970
2019-08-30T06:00:00+00:00,2.962
2019-08-30T12:00:00+00:00,2.956
2019-08-30T18:00:00+00:00,2.949
2019-08-31T00:00:00+00:00,2.942
2019-08-31T06:00:00+00:00,2.935
2019-08-31T12:00:00+00:00,2.929
2019-08-31T18:00:00+00:00,2.940
2019-09-01T00:00:00+00:00,3.035
2019-09-01T06:00:00+00:00,3.235
2019-09-01T12:00:00+00:00,3.362
2019-09-01T18:00:00+00:00,3.546
2019-09-02T00:00:00+00:00,5.104
2019-09-02T06:00:00+00:00,9.354
2019-09-02T12:00:00+00:00,13.910
2019-09-02T18:00:00+00:00,12.737
2019-09-03T00:00:00+00:00,9.206
2019-09-03T06:00:00+00:00,7.243
2019-09-03T12:00:00+00:00,6.728
2019-09-03T18:00:00+00:00,6.578
2019-09-04T00:00:00+00:00,7.220
2019-09-04T06:00:00+00:00,10.328
2019-09-04T12:00:00+00:00,14.098
2019-09-04T18:00:00+00:00,12.080
2019-09-05T00:00:00+00:00,9.783
2019-09-05T06:00:00+00:00,8.723
2019-09-05T12:00:00+00:00,8.441
2019-09-05T18:00:00+00:00,8.194
2019-09-06T00:00:00+00:00,7.962
2019-09-06T06:00:00+00:00,7.744
2019-09-06T12:00:00+00:00,7.541
2019-09-06T18:00:00+00:00,7.350
2019-09-07T00:00:00+00:00,7.169
2019-09-07T06:00:00+00:00,6.999
2019-09-07T12:00:00+00:00,6.839
2019-09-07T18:00:00+00:00,6.688
2019-09-08T00:00:00+00:00,6.544
2019-09-08T06:00:00+00:00,6.407
2019-09-08T12:00:00+00:00,6.278
2019-09-08T18:00:00+00:00,6.156
2019-09-09T00:00:00+00:00,6.039
2019-09-09T06:00:00+00:00,5.927
2019-09-09T12:00:00+00:00,5.821
2019-09-09T18:00:00+00:00,5.720
2019-09-10T00:00:00+00:00,5.623
2019-09-10T06:00:00+00:00,5.530
2019-09-10T12:00:00+00:00,5.442
2019-09-10T18:00:00+00:00,5.357
2019-09-11T00:00:00+00:00,5.275
2019-09-11T06:00:00+00:00,5.196
2019-09-11T12:00:00+00:00,5.122
2019-09-11T18:00:00+00:00,5.050
2019-09-12T00:00:00+00:00,4.980
2019-09-12T06:00:00+00:00,4.913
2019-09-12T12:00:00+00:00,4.849
2019-09-12T18:00:00+00:00,4.787
2019-09-13T00:00:00+00:00,4.727
2019-09-13T06:00:00+00:00,4.668
2019-09-13T12:00:00+00:00,4.613
2019-09-13T18:00:00+00:00,4.559
2019-09-14T00:00:00+00:00,4.510
2019-09-14T06:00:00+00:00,4.474
2019-09-14T12:00:00+00:00,4.442
2019-09-14T18:00:00+00:00,4.385
2019-09-15T00:00:00+00:00,4.328
2019-09-15T06:00:00+00:00,4.279
2019-09-15T12:00:00+00:00,4.236
2019-09-15T18:00:00+00:00,4.195
2019-09-16T00:00:00+00:00,4.154
2019-09-16T06:00:00+00:00,4.114
2019-09-16T12:00:00+00:00,4.076
2019-09-16T18:00:00+00:00,4.039
2019-09-17T00:00:00+00:00,4.002
2019-09-17T06:00:00+00:00,3.967
2019-09-17T12:00:00+00:00,3.932
2019-09-17T18:00:00+00:00,3.899
2019-09-18T00:00:00+00:00,3.872
2019-09-18T06:00:00+00:00,3.861
2019-09-18T12:00:00+00:00,3.855
2019-09-18T18:00:00+00:00,3.811
2019-09-19T00:00:00+00:00,3.764
2019-09-19T06:00:00+00:00,3.729
2019-09-19T12:00:00+00:00,3.701
2019-09-19T18:00:00+00:00,3.674
2019-09-20T00:00:00+00:00,3.647
2019-09-20T06:00:00+00:00,3.622
2019-09-20T12:00:00+00:00,3.597
2019-09-20T18:00:00+00:00,3.573
2019-09-21T00:00:00+00:00,3.612
2019-09-21T06:00:00+00:00,3.838
2019-09-21T12:00:00+00:00,4.161
2019-09-21T18:00:00+00:00,4.195
2019-09-22T00:00:00+00:00,4.217
2019-09-22T06:00:00+00:00,3.965
2019-09-22T12:00:00+00:00,3.771
2019-09-22T18:00:00+00:00,3.678
2019-09-23T00:00:00+00:00,3.646
2019-09-23T06:00:00+00:00,3.618
2019-09-23T12:00:00+00:00,3.592
2019-09-23T18:00:00+00:00,3.566
2019-09-24T00:00:00+00:00,3.541
2019-09-24T06:00:00+00:00,3.517
2019-09-24T12:00:00+00:00,3.493
2019-09-24T18:00:00+00:00,3.470
2019-09-25T00:00:00+00:00,3.447
2019-09-25T06:00:00+00:00,3.525
2019-09-25T12:00:00+00:00,3.953
2019-09-25T18:00:00+00:00,4.617
2019-09-26T00:00:00+00:00,4.597
2019-09-26T06:00:00+00:00,4.099
2019-09-26T12:00:00+00:00,3.769
2019-09-26T18:00:00+00:00,3.668
2019-09-27T00:00:00+00:00,3.638
2019-09-27T06:00:00+00:00,3.611
2019-09-27T12:00:00+00:00,3.584
2019-09-27T18:00:00+00:00,3.558
2019-09-28T00:00:00+00:00,3.532
2019-09-28T06:00:00+00:00,3.507
2019-09-28T12:00:00+00:00,3.483
2019-09-28T18:00:00+00:00,3.459
2019-09-29T00:00:00+00:00,3.436
2019-09-29T06:00:00+00:00,3.412
2019-09-29T12:00:00+00:00,3.390
2019-09-29T18:00:00+00:00,3.369
2019-09-30T00:00:00+00:00,3.347
2019-09-30T06:00:00+00:00,3.326
2019-09-30T12:00:00+00:00,3.306
2019-09-30T18:00:00+00:00,3.286
2019-10-01T00:00:00+00:00,3.266
2019-10-01T06:00:00+00:00,3.247
2019-10-01T12:00:00+00:00,3.228
2019-10-01T18:00:00+00:00,3.210
2019-10-02T00:00:00+00:00,3.192
2019-10-02T06:00:00+00:00,3.174
2019-10-02T12:00:00+00:00,3.157
2019-10-02T18:00:00+00:00,3.140
2019-10-03T00:00:00+00:00,3.123
2019-10-03T06:00:00+00:00,3.246
2019-10-03T12:00:00+00:00,3.771
2019-10-03T18:00:00+00:00,4.739
2019-10-04T00:00:00+00:00,5.795
2019-10-04T06:00:00+00:00,7.123
2019-10-04T12:00:00+00:00,6.056
2019-10-04T18:00:00+00:00,4.829
2019-10-05T00:00:00+00:00,4.279
2019-10-05T06:00:00+00:00,4.195
2019-10-05T12:00:00+00:00,4.147
2019-10-05T18:00:00+00:00,4.102
2019-10-06T00:00:00+00:00,4.057
2019-10-06T06:00:00+00:00,4.017
2019-10-06T12:00:00+00:00,4.033
2019-10-06T18:00:00+00:00,4.183
2019-10-07T00:00:00+00:00,4.337
2019-10-07T06:00:00+00:00,4.235
2019-10-07T12:00:00+00:00,4.565
2019-10-07T18:00:00+00:00,5.900
2019-10-08T00:00:00+00:00,7.222
2019-10-08T06:00:00+00:00,6.346
2019-10-08T12:00:00+00:00,5.328
2019-10-08T18:00:00+00:00,4.842
2019-10-09T00:00:00+00:00,4.723
2019-10-09T06:00:00+00:00,4.645
2019-10-09T12:00:00+00:00,4.581
2019-10-09T18:00:00+00:00,4.519
2019-10-10T00:00:00+00:00,4.460
2019-10-10T06:00:00+00:00,4.402
2019-10-10T12:00:00+00:00,4.347
2019-10-10T18:00:00+00:00,4.294
2019-10-11T00:00:00+00:00,4.242
2019-10-11T06:00:00+00:00,4.192
2019-10-11T12:00:00+00:00,4.144
2019-10-11T18:00:00+00:00,4.098
2019-10-12T00:00:00+00:00,4.052
2019-10-12T06:00:00+00:00,4.008
2019-10-12T12:00:00+00:00,3.966
2019-10-12T18:00:00+00:00,3.926
2019-10-13T00:00:00+00:00,3.885
2019-10-13T06:00:00+00:00,3.847
2019-10-13T12:00:00+00:00,3.809
2019-10-13T18:00:00+00:00,3.773
2019-10-14T00:00:00+00:00,3.775
2019-10-14T06:00:00+00:00,3.896
2019-10-14T12:00:00+00:00,4.062
2019-10-14T18:00:00+00:00,3.965
2019-10-15T00:00:00+00:00,3.988
2019-10-15T06:00:00+00:00,4.639
2019-10-15T12:00:00+00:00,5.464
2019-10-15T18:00:00+00:00,4.918
2019-10-16T00:00:00+00:00,4.298
2019-10-16T06:00:00+00:00,4.032
2019-10-16T12:00:00+00:00,3.984
2019-10-16T18:00:00+00:00,3.942
2019-10-17T00:00:00+00:00,3.901
2019-10-17T06:00:00+00:00,3.864
2019-10-17T12:00:00+00:00,3.829
2019-10-17T18:00:00+00:00,3.789
2019-10-18T00:00:00+00:00,3.749
2019-10-18T06:00:00+00:00,3.712
2019-10-18T12:00:00+00:00,3.677
2019-10-18T18:00:00+00:00,3.643
2019-10-19T00:00:00+00:00,3.678
2019-10-19T06:00:00+00:00,4.135
2019-10-19T12:00:00+00:00,5.287
2019-10-19T18:00:00+00:00,6.082
2019-10-20T00:00:00+00:00,5.239
2019-10-20T06:00:00+00:00,4.445
2019-10-20T12:00:00+00:00,4.141
2019-10-20T18:00:00+00:00,4.088
2019-10-21T00:00:00+00:00,4.040
2019-10-21T06:00:00+00:00,4.063
2019-10-21T12:00:00+00:00,4.455
2019-10-21T18:00:00+00:00,5.385
2019-10-22T00:00:00+00:00,5.941
2019-10-22T06:00:00+00:00,5.295
2019-10-22T12:00:00+00:00,4.678
2019-10-22T18:00:00+00:00,4.404
2019-10-23T00:00:00+00:00,4.325
2019-10-23T06:00:00+00:00,4.263
2019-10-23T12:00:00+00:00,4.209
2019-10-23T18:00:00+00:00,4.157
2019-10-24T00:00:00+00:00,4.107
2019-10-24T06:00:00+00:00,4.058
2019-10-24T12:00:00+00:00,4.011
2019-10-24T18:00:00+00:00,3.965
2019-10-25T00:00:00+00:00,3.945
2019-10-25T06:00:00+00:00,3.994
2019-10-25T12:00:00+00:00,4.058
2019-10-25T18:00:00+00:00,3.954
2019-10-26T00:00:00+00:00,3.843
2019-10-26T06:00:00+00:00,3.777
2019-10-26T12:00:00+00:00,3.738
2019-10-26T18:00:00+00:00,3.701
2019-10-27T00:00:00+00:00,3.665
2019-10-27T06:00:00+00:00,3.630
2019-10-27T12:00:00+00:00,3.596
2019-10-27T18:00:00+00:00,3.563
2019-10-28T00:00:00+00:00,3.531
2019-10-28T06:00:00+00:00,3.674
2019-10-28T12:00:00+00:00,4.329
2019-10-28T18:00:00+00:00,5.189
2019-10-29T00:00:00+00:00,5.339
2019-10-29T06:00:00+00:00,6.222
2019-10-29T12:00:00+00:00,6.841
2019-10-29T18:00:00+00:00,5.843
2019-10-30T00:00:00+00:00,4.929
2019-10-30T06:00:00+00:00,4.575
2019-10-30T12:00:00+00:00,4.501
2019-10-30T18:00:00+00:00,4.436
2019-10-31T00:00:00+00:00,4.378
2019-10-31T06:00:00+00:00,4.335
2019-10-31T12:00:00+00:00,4.297
2019-10-31T18:00:00+00:00,4.230
2019-11-01T00:00:00+00:00,4.163
2019-11-01T06:00:00+00:00,4.106
2019-11-01T12:00:00+00:00,4.056
2019-11-01T18:00:00+00:00,4.007
2019-11-02T00:00:00+00:00,3.960
2019-11-02T06:00:00+00:00,3.914
2019-11-02T12:00:00+00:00,3.870
2019-11-02T18:00:00+00:00,3.828
2019-11-03T00:00:00+00:00,3.786
2019-11-03T06:00:00+00:00,3.745
2019-11-03T12:00:00+00:00,3.707
2019-11-03T18:00:00+00:00,3.669
2019-11-04T00:00:00+00:00,3.632
2019-11-04T06:00:00+00:00,3.596
2019-11-04T12:00:00+00:00,3.562
2019-11-04T18:00:00+00:00,3.528
2019-11-05T00:00:00+00:00,3.495
2019-11-05T06:00:00+00:00,3.463
2019-11-05T12:00:00+00:00,3.433
2019-11-05T18:00:00+00:00,3.403
2019-11-06T00:00:00+00:00,3.588
2019-11-06T06:00:00+00:00,4.404
2019-11-06T12:00:00+00:00,5.364
2019-11-06T18:00:00+00:00,4.772
2019-11-07T00:00:00+00:00,4.064
2019-11-07T06:00:00+00:00,3.757
2019-11-07T12:00:00+00:00,3.708
2019-11-07T18:00:00+00:00,3.669
2019-11-08T00:00:00+00:00,3.632
2019-11-08T06:00:00+00:00,3.595
2019-11-08T12:00:00+00:00,3.560
2019-11-08T18:00:00+00:00,3.526
2019-11-09T00:00:00+00:00,3.911
2019-11-09T06:00:00+00:00,5.537
2019-11-09T12:00:00+00:00,7.454
2019-11-09T18:00:00+00:00,6.281
2019-11-10T00:00:00+00:00,4.953
2019-11-10T06:00:00+00:00,4.813
2019-11-10T12:00:00+00:00,6.405
2019-11-10T18:00:00+00:00,8.361
2019-11-11T00:00:00+00:00,7.373
2019-11-11T06:00:00+00:00,6.104
2019-11-11T12:00:00+00:00,5.554
2019-11-11T18:00:00+00:00,5.375
2019-11-12T00:00:00+00:00,5.228
2019-11-12T06:00:00+00:00,5.114
2019-11-12T12:00:00+00:00,5.021
2019-11-12T18:00:00+00:00,4.933
2019-11-13T00:00:00+00:00,4.848
2019-11-13T06:00:00+00:00,4.767
2019-11-13T12:00:00+00:00,4.689
2019-11-13T18:00:00+00:00,4.615
2019-11-14T00:00:00+00:00,4.626
2019-11-14T06:00:00+00:00,5.458
2019-11-14T12:00:00+00:00,8.118
2019-11-14T18:00:00+00:00,10.776
2019-11-15T00:00:00+00:00,9.654
2019-11-15T06:00:00+00:00,8.867
2019-11-15T12:00:00+00:00,8.186
2019-11-15T18:00:00+00:00,7.391
2019-11-16T00:00:00+00:00,6.816
2019-11-16T06:00:00+00:00,6.546
2019-11-16T12:00:00+00:00,6.381
2019-11-16T18:00:00+00:00,6.227
2019-11-17T00:00:00+00:00,6.080
2019-11-17T06:00:00+00:00,5.942
2019-11-17T12:00:00+00:00,5.811
2019-11-17T18:00:00+00:00,5.686
2019-11-18T00:00:00+00:00,5.567
2019-11-18T06:00:00+00:00,5.454
2019-11-18T12:00:00+00:00,5.347
2019-11-18T18:00:00+00:00,5.244
2019-11-19T00:00:00+00:00,5.146
2019-11-19T06:00:00+00:00,5.052
2019-11-19T12:00:00+00:00,4.963
2019-11-19T18:00:00+00:00,4.878
2019-11-20T00:00:00+00:00,4.796
2019-11-20T06:00:00+00:00,4.717
2019-11-20T12:00:00+00:00,4.642
2019-11-20T18:00:00+00:00,4.570
2019-11-21T00:00:00+00:00,4.500
2019-11-21T06:00:00+00:00,4.433
2019-11-21T12:00:00+00:00,4.369
2019-11-21T18:00:00+00:00,4.308
2019-11-22T00:00:00+00:00,4.248
2019-11-22T06:00:00+00:00,4.190
2019-11-22T12:00:00+00:00,4.135
2019-11-22T18:00:00+00:00,4.082
2019-11-23T00:00:00+00:00,4.030
2019-11-23T06:00:00+00:00,3.980
2019-11-23T12:00:00+00:00,3.932
2019-11-23T18:00:00+00:00,3.911
2019-11-24T00:00:00+00:00,4.556
2019-11-24T06:00:00+00:00,7.070
2019-11-24T12:00:00+00:00,10.040
2019-11-24T18:00:00+00:00,8.555
2019-11-25T00:00:00+00:00,6.541
2019-11-25T06:00:00+00:00,5.619
2019-11-25T12:00:00+00:00,5.445
2019-11-25T18:00:00+00:00,5.337
2019-11-26T00:00:00+00:00,5.235
2019-11-26T06:00:00+00:00,5.137
2019-11-26T12:00:00+00:00,5.044
2019-11-26T18:00:00+00:00,4.955
2019-11-27T00:00:00+00:00,4.869
2019-11-27T06:00:00+00:00,4.871
2019-11-27T12:00:00+00:00,5.129
2019-11-27T18:00:00+00:00,5.528
2019-11-28T00:00:00+00:00,5.664
2019-11-28T06:00:00+00:00,6.011
2019-11-28T12:00:00+00:00,5.961
2019-11-28T18:00:00+00:00,5.483
2019-11-29T00:00:00+00:00,5.104
2019-11-29T06:00:00+00:00,4.975
2019-11-29T12:00:00+00:00,4.946
2019-11-29T18:00:00+00:00,4.842
2019-11-30T00:00:00+00:00,4.726
2019-11-30T06:00:00+00:00,4.634
2019-11-30T12:00:00+00:00,4.560
2019-11-30T18:00:00+00:00,4.492
2019-12-01T00:00:00+00:00,4.425
2019-12-01T06:00:00+00:00,4.397
2019-12-01T12:00:00+00:00,4.477
2019-12-01T18:00:00+00:00,4.577
2019-12-02T00:00:00+00:00,4.509
2019-12-02T06:00:00+00:00,4.676
2019-12-02T12:00:00+00:00,4.957
2019-12-02T18:00:00+00:00,4.690
2019-12-03T00:00:00+00:00,4.386
2019-12-03T06:00:00+00:00,4.232
2019-12-03T12:00:00+00:00,4.172
2019-12-03T18:00:00+00:00,4.146
2019-12-04T00:00:00+00:00,4.240
2019-12-04T06:00:00+00:00,4.470
2019-12-04T12:00:00+00:00,4.560
2019-12-04T18:00:00+00:00,4.394
2019-12-05T00:00:00+00:00,4.208
2019-12-05T06:00:00+00:00,4.231
2019-12-05T12:00:00+00:00,4.429
2019-12-05T18:00:00+00:00,5.786
2019-12-06T00:00:00+00:00,11.106
2019-12-06T06:00:00+00:00,17.859
2019-12-06T12:00:00+00:00,15.298
2019-12-06T18:00:00+00:00,11.573
2019-12-07T00:00:00+00:00,9.439
2019-12-07T06:00:00+00:00,8.787
2019-12-07T12:00:00+00:00,8.411
2019-12-07T18:00:00+00:00,8.132
2019-12-08T00:00:00+00:00,7.872
2019-12-08T06:00:00+00:00,7.629
2019-12-08T12:00:00+00:00,7.402
2019-12-08T18:00:00+00:00,7.190
2019-12-09T00:00:00+00:00,6.990
2019-12-09T06:00:00+00:00,6.802
2019-12-09T12:00:00+00:00,6.626
2019-12-09T18:00:00+00:00,6.532
2019-12-10T00:00:00+00:00,6.662
2019-12-10T06:00:00+00:00,6.834
2019-12-10T12:00:00+00:00,6.519
2019-12-10T18:00:00+00:00,6.191
2019-12-11T00:00:00+00:00,5.982
2019-12-11T06:00:00+00:00,5.850
2019-12-11T12:00:00+00:00,5.726
2019-12-11T18:00:00+00:00,5.684
2019-12-12T00:00:00+00:00,6.298
2019-12-12T06:00:00+00:00,8.324
2019-12-12T12:00:00+00:00,10.327
2019-12-12T18:00:00+00:00,9.294
2019-12-13T00:00:00+00:00,7.739
2019-12-13T06:00:00+00:00,6.936
2019-12-13T12:00:00+00:00,6.681
2019-12-13T18:00:00+00:00,6.513
2019-12-14T00:00:00+00:00,6.353
2019-12-14T06:00:00+00:00,6.203
2019-12-14T12:00:00+00:00,6.061
2019-12-14T18:00:00+00:00,5.989
2019-12-15T00:00:00+00:00,6.119
2019-12-15T06:00:00+00:00,6.325
2019-12-15T12:00:00+00:00,6.609
2019-12-15T18:00:00+00:00,8.253
2019-12-16T00:00:00+00:00,10.310
2019-12-16T06:00:00+00:00,9.227
2019-12-16T12:00:00+00:00,8.844
2019-12-16T18:00:00+00:00,11.264
2019-12-17T00:00:00+00:00,17.038
2019-12-17T06:00:00+00:00,23.734
2019-12-17T12:00:00+00:00,27.590
2019-12-17T18:00:00+00:00,24.521
2019-12-18T00:00:00+00:00,20.730
2019-12-18T06:00:00+00:00,19.615
2019-12-18T12:00:00+00:00,19.002
2019-12-18T18:00:00+00:00,17.999
2019-12-19T00:00:00+00:00,18.621
2019-12-19T06:00:00+00:00,20.564
2019-12-19T12:00:00+00:00,19.830
2019-12-19T18:00:00+00:00,17.780
2019-12-20T00:00:00+00:00,15.950
2019-12-20T06:00:00+00:00,14.893
2019-12-20T12:00:00+00:00,14.065
2019-12-20T18:00:00+00:00,13.325
2019-12-21T00:00:00+00:00,12.641
2019-12-21T06:00:00+00:00,12.841
2019-12-21T12:00:00+00:00,16.225
2019-12-21T18:00:00+00:00,21.311
2019-12-22T00:00:00+00:00,20.804
2019-12-22T06:00:00+00:00,18.527
2019-12-22T12:00:00+00:00,16.754
2019-12-22T18:00:00+00:00,15.545
2019-12-23T00:00:00+00:00,14.381
2019-12-23T06:00:00+00:00,13.518
2019-12-23T12:00:00+00:00,12.826
2019-12-23T18:00:00+00:00,12.201
2019-12-24T00:00:00+00:00,11.633
2019-12-24T06:00:00+00:00,11.116
2019-12-24T12:00:00+00:00,10.660
2019-12-24T18:00:00+00:00,10.244
2019-12-25T00:00:00+00:00,9.861
2019-12-25T06:00:00+00:00,9.507
2019-12-25T12:00:00+00:00,9.181
2019-12-25T18:00:00+00:00,8.879
2019-12-26T00:00:00+00:00,8.597
2019-12-26T06:00:00+00:00,8.334
2019-12-26T12:00:00+00:00,8.090
2019-12-26T18:00:00+00:00,7.862
2019-12-27T00:00:00+00:00,7.647
2019-12-27T06:00:00+00:00,7.445
2019-12-27T12:00:00+00:00,7.256
2019-12-27T18:00:00+00:00,7.079
2019-12-28T00:00:00+00:00,6.910
2019-12-28T06:00:00+00:00,6.750
2019-12-28T12:00:00+00:00,6.600
2019-12-28T18:00:00+00:00,6.458
2019-12-29T00:00:00+00:00,6.323
2019-12-29T06:00:00+00:00,6.194
2019-12-29T12:00:00+00:00,6.072
2019-12-29T18:00:00+00:00,5.957
2019-12-30T00:00:00+00:00,5.845
2019-12-30T06:00:00+00:00,5.739
2019-12-30T12:00:00+00:00,5.639
2019-12-30T18:00:00+00:00,5.543
2019-12-31T00:00:00+00:00,5.450
2019-12-31T06:00:00+00:00,5.361
2019-12-31T12:00:00+00:00,5.277
2019-12-31T18:00:00+00:00,5.196
2020-01-01T00:00:00+00:00,5.118
2020-01-01T06:00:00+00:00,5.042
2020-01-01T12:00:00+00:00,4.971
2020-01-01T18:00:00+00:00,5.040
2020-01-02T00:00:00+00:00,5.523
2020-01-02T06:00:00+00:00,6.091
2020-01-02T12:00:00+00:00,5.691
2020-01-02T18:00:00+00:00,5.227
2020-01-03T00:00:00+00:00,5.024
2020-01-03T06:00:00+00:00,5.046
2020-01-03T12:00:00+00:00,5.093
2020-01-03T18:00:00+00:00,5.103
2020-01-04T00:00:00+00:00,5.961
2020-01-04T06:00:00+00:00,8.488
2020-01-04T12:00:00+00:00,10.622
2020-01-04T18:00:00+00:00,9.139
2020-01-05T00:00:00+00:00,7.409
2020-01-05T06:00:00+00:00,6.632
2020-01-05T12:00:00+00:00,6.438
2020-01-05T18:00:00+00:00,6.301
2020-01-06T00:00:00+00:00,6.170
2020-01-06T06:00:00+00:00,6.046
2020-01-06T12:00:00+00:00,5.929
2020-01-06T18:00:00+00:00,5.817
2020-01-07T00:00:00+00:00,5.718
2020-01-07T06:00:00+00:00,5.646
2020-01-07T12:00:00+00:00,5.583
2020-01-07T18:00:00+00:00,6.400
2020-01-08T00:00:00+00:00,10.618
2020-01-08T06:00:00+00:00,17.485
2020-01-08T12:00:00+00:00,17.696
2020-01-08T18:00:00+00:00,14.013
2020-01-09T00:00:00+00:00,11.351
2020-01-09T06:00:00+00:00,10.407
2020-01-09T12:00:00+00:00,10.138
2020-01-09T18:00:00+00:00,10.080
2020-01-10T00:00:00+00:00,10.265
2020-01-10T06:00:00+00:00,10.597
2020-01-10T12:00:00+00:00,10.038
2020-01-10T18:00:00+00:00,9.511
2020-01-11T00:00:00+00:00,9.665
2020-01-11T06:00:00+00:00,10.134
2020-01-11T12:00:00+00:00,9.650
2020-01-11T18:00:00+00:00,8.968
2020-01-12T00:00:00+00:00,8.749
2020-01-12T06:00:00+00:00,9.455
2020-01-12T12:00:00+00:00,10.334
2020-01-12T18:00:00+00:00,9.573
2020-01-13T00:00:00+00:00,9.024
2020-01-13T06:00:00+00:00,9.740
2020-01-13T12:00:00+00:00,10.840
2020-01-13T18:00:00+00:00,9.930
2020-01-14T00:00:00+00:00,8.974
2020-01-14T06:00:00+00:00,8.510
2020-01-14T12:00:00+00:00,8.343
2020-01-14T18:00:00+00:00,8.100
2020-01-15T00:00:00+00:00,7.831
2020-01-15T06:00:00+00:00,7.595
2020-01-15T12:00:00+00:00,7.393
2020-01-15T18:00:00+00:00,7.208
2020-01-16T00:00:00+00:00,7.032
2020-01-16T06:00:00+00:00,6.867
2020-01-16T12:00:00+00:00,6.711
2020-01-16T18:00:00+00:00,6.564
2020-01-17T00:00:00+00:00,6.423
2020-01-17T06:00:00+00:00,6.299
2020-01-17T12:00:00+00:00,6.211
2020-01-17T18:00:00+00:00,6.134
2020-01-18T00:00:00+00:00,5.996
2020-01-18T06:00:00+00:00,5.860
2020-01-18T12:00:00+00:00,5.745
2020-01-18T18:00:00+00:00,5.645
2020-01-19T00:00:00+00:00,5.548
2020-01-19T06:00:00+00:00,5.455
2020-01-19T12:00:00+00:00,5.367
2020-01-19T18:00:00+00:00,5.282
2020-01-20T00:00:00+00:00,5.200
2020-01-20T06:00:00+00:00,5.122
2020-01-20T12:00:00+00:00,5.047
2020-01-20T18:00:00+00:00,4.975
2020-01-21T00:00:00+00:00,4.905
2020-01-21T06:00:00+00:00,4.837
2020-01-21T12:00:00+00:00,4.773
2020-01-21T18:00:00+00:00,4.711
2020-01-22T00:00:00+00:00,4.650
2020-01-22T06:00:00+00:00,4.591
2020-01-22T12:00:00+00:00,4.535
2020-01-22T18:00:00+00:00,4.481
2020-01-23T00:00:00+00:00,4.428
2020-01-23T06:00:00+00:00,4.397
2020-01-23T12:00:00+00:00,4.427
2020-01-23T18:00:00+00:00,4.469
2020-01-24T00:00:00+00:00,4.443
2020-01-24T06:00:00+00:00,4.633
2020-01-24T12:00:00+00:00,4.930
2020-01-24T18:00:00+00:00,4.746
2020-01-25T00:00:00+00:00,4.460
2020-01-25T06:00:00+00:00,4.300
2020-01-25T12:00:00+00:00,4.241
2020-01-25T18:00:00+00:00,4.195
2020-01-26T00:00:00+00:00,4.151
2020-01-26T06:00:00+00:00,4.108
2020-01-26T12:00:00+00:00,4.067
2020-01-26T18:00:00+00:00,4.027
2020-01-27T00:00:00+00:00,3.987
2020-01-27T06:00:00+00:00,3.948
2020-01-27T12:00:00+00:00,3.912
2020-01-27T18:00:00+00:00,3.876
2020-01-28T00:00:00+00:00,3.841
2020-01-28T06:00:00+00:00,3.806
2020-01-28T12:00:00+00:00,3.773
2020-01-28T18:00:00+00:00,3.741
2020-01-29T00:00:00+00:00,3.709
2020-01-29T06:00:00+00:00,3.677
2020-01-29T12:00:00+00:00,3.647
2020-01-29T18:00:00+00:00,3.618
2020-01-30T00:00:00+00:00,3.589
2020-01-30T06:00:00+00:00,3.561
2020-01-30T12:00:00+00:00,3.534
2020-01-30T18:00:00+00:00,3.551
2020-01-31T00:00:00+00:00,3.696
2020-01-31T06:00:00+00:00,3.869
2020-01-31T12:00:00+00:00,3.738
