Mes,Dia,Hora,etp
04,15,16,0.26818
04,15,17,0.19727
04,15,18,0.10818
04,15,19,0.00000
04,15,20,0.00000
04,15,21,0.00000
04,15,22,0.00000
04,15,23,0.00000
04,16,00,0.00000
04,16,01,0.00000
04,16,02,0.00000
04,16,03,0.00000
04,16,04,0.00000
04,16,05,0.00000
04,16,06,0.00000
04,16,07,0.09636
04,16,08,0.17818
04,16,09,0.24182
04,16,10,0.29182
04,16,11,0.32364
04,16,12,0.33818
04,16,13,0.33818
04,16,14,0.32364
04,16,15,0.29182
04,16,16,0.24182
04,16,17,0.17818
04,16,18,0.09636
04,16,19,0.00000
04,16,20,0.00000
04,16,21,0.00000
04,16,22,0.00000
04,16,23,0.00000
04,17,00,0.00000
04,17,01,0.00000
04,17,02,0.00000
04,17,03,0.00000
04,17,04,0.00000
04,17,05,0.00000
04,17,06,0.00000
04,17,07,0.11636
04,17,08,0.21273
04,17,09,0.28909
04,17,10,0.34818
04,17,11,0.38455
04,17,12,0.40455
04,17,13,0.40455
04,17,14,0.38455
04,17,15,0.34818
04,17,16,0.28909
04,17,17,0.21273
04,17,18,0.11636
04,17,19,0.00000
04,17,20,0.00000
04,17,21,0.00000
04,17,22,0.00000
04,17,23,0.00000
04,18,00,0.00000
04,18,01,0.00000
04,18,02,0.00000
04,18,03,0.00000
04,18,04,0.00000
04,18,05,0.00000
04,18,06,0.00000
04,18,07,0.10545
04,18,08,0.19182
04,18,09,0.26364
04,18,10,0.31636
04,18,11,0.35091
04,18,12,0.36909
04,18,13,0.36909
04,18,14,0.35091
04,18,15,0.31636
04,18,16,0.26364
04,18,17,0.19182
04,18,18,0.10545
04,18,19,0.00000
04,18,20,0.00000
04,18,21,0.00000
04,18,22,0.00000
04,18,23,0.00000
04,19,00,0.00000
04,19,01,0.00000
04,19,02,0.00000
04,19,03,0.00000
04,19,04,0.00000
04,19,05,0.00000
04,19,06,0.00000
04,19,07,0.10636
04,19,08,0.19364
04,19,09,0.26636
04,19,10,0.31909
04,19,11,0.35455
04,19,12,0.37364
04,19,13,0.37364
04,19,14,0.35455
04,19,15,0.31909
04,19,16,0.26636
04,19,17,0.19364
04,19,18,0.10636
04,19,19,0.00000
04,19,20,0.00000
04,19,21,0.00000
04,19,22,0.00000
04,19,23,0.00000
04,20,00,0.00000
04,20,01,0.00000
04,20,02,0.00000
04,20,03,0.00000
04,20,04,0.00000
04,20,05,0.00000
04,20,06,0.00000
04,20,07,0.10636
04,20,08,0.19273
04,20,09,0.26091
04,20,10,0.31636
04,20,11,0.35000
04,20,12,0.36818
04,20,13,0.36818
04,20,14,0.35000
04,20,15,0.31636
04,20,16,0.26091
04,20,17,0.19273
04,20,18,0.10636
04,20,19,0.00000
04,20,20,0.00000
04,20,21,0.00000
04,20,22,0.00000
04,20,23,0.00000
04,21,00,0.00000
04,21,01,0.00000
04,21,02,0.00000
04,21,03,0.00000
04,21,04,0.00000
04,21,05,0.00000
04,21,06,0.00000
04,21,07,0.09000
04,21,08,0.16636
04,21,09,0.22727
04,21,10,0.27273
04,21,11,0.30364
04,21,12,0.31727
04,21,13,0.31727
04,21,14,0.30364
04,21,15,0.27273
04,21,16,0.22727
04,21,17,0.16636
04,21,18,0.09000
04,21,19,0.00000
04,21,20,0.00000
04,21,21,0.00000
04,21,22,0.00000
04,21,23,0.00000
04,22,00,0.00000
04,22,01,0.00000
04,22,02,0.00000
04,22,03,0.00000
04,22,04,0.00000
04,22,05,0.00000
04,22,06,0.00000
04,22,07,0.08909
04,22,08,0.16636
04,22,09,0.22545
04,22,10,0.27000
04,22,11,0.30000
04,22,12,0.31545
04,22,13,0.31545
04,22,14,0.30000
04,22,15,0.27000
04,22,16,0.22545
04,22,17,0.16636
04,22,18,0.08909
04,22,19,0.00000
04,22,20,0.00000
04,22,21,0.00000
04,22,22,0.00000
04,22,23,0.00000
04,23,00,0.00000
04,23,01,0.00000
04,23,02,0.00000
04,23,03,0.00000
04,23,04,0.00000
04,23,05,0.00000
04,23,06,0.00000
04,23,07,0.09091
04,23,08,0.17000
04,23,09,0.23091
04,23,10,0.27545
04,23,11,0.30545
04,23,12,0.32182
04,23,13,0.32182
04,23,14,0.30545
04,23,15,0.27545
04,23,16,0.23091
04,23,17,0.17000
04,23,18,0.09091
04,23,19,0.00000
04,23,20,0.00000
04,23,21,0.00000
04,23,22,0.00000
04,23,23,0.00000
04,24,00,0.00000
04,24,01,0.00000
04,24,02,0.00000
04,24,03,0.00000
04,24,04,0.00000
04,24,05,0.00000
04,24,06,0.00000
04,24,07,0.09818
04,24,08,0.18000
04,24,09,0.24455
04,24,10,0.29455
04,24,11,0.32727
04,24,12,0.34273
04,24,13,0.34273
04,24,14,0.32727
04,24,15,0.29455
04,24,16,0.24455
04,24,17,0.18000
04,24,18,0.09818
04,24,19,0.00000
04,24,20,0.00000
04,24,21,0.00000
04,24,22,0.00000
04,24,23,0.00000
04,25,00,0.00000
04,25,01,0.00000
04,25,02,0.00000
04,25,03,0.00000
04,25,04,0.00000
04,25,05,0.00000
04,25,06,0.00000
04,25,07,0.08909
04,25,08,0.16364
04,25,09,0.22364
04,25,10,0.26727
04,25,11,0.29545
04,25,12,0.31182
04,25,13,0.31182
04,25,14,0.29545
04,25,15,0.26727
04,25,16,0.22364
04,25,17,0.16364
04,25,18,0.08909
04,25,19,0.00000
04,25,20,0.00000
04,25,21,0.00000
04,25,22,0.00000
04,25,23,0.00000
04,26,00,0.00000
04,26,01,0.00000
04,26,02,0.00000
04,26,03,0.00000
04,26,04,0.00000
04,26,05,0.00000
04,26,06,0.00000
04,26,07,0.08091
04,26,08,0.14909
04,26,09,0.20182
04,26,10,0.24182
04,26,11,0.26818
04,26,12,0.28091
04,26,13,0.28091
04,26,14,0.26818
04,26,15,0.24182
04,26,16,0.20182
04,26,17,0.14909
04,26,18,0.08091
04,26,19,0.00000
04,26,20,0.00000
04,26,21,0.00000
04,26,22,0.00000
04,26,23,0.00000
04,27,00,0.00000
04,27,01,0.00000
04,27,02,0.00000
04,27,03,0.00000
04,27,04,0.00000
04,27,05,0.00000
04,27,06,0.00000
04,27,07,0.10455
04,27,08,0.19000
04,27,09,0.25818
04,27,10,0.31091
04,27,11,0.34545
04,27,12,0.36273
04,27,13,0.36273
04,27,14,0.34545
04,27,15,0.31091
04,27,16,0.25818
04,27,17,0.19000
04,27,18,0.10455
04,27,19,0.00000
04,27,20,0.00000
04,27,21,0.00000
04,27,22,0.00000
04,27,23,0.00000
04,28,00,0.00000
04,28,01,0.00000
04,28,02,0.00000
04,28,03,0.00000
04,28,04,0.00000
04,28,05,0.00000
04,28,06,0.00000
04,28,07,0.07909
04,28,08,0.14727
04,28,09,0.20091
04,28,10,0.24091
04,28,11,0.26727
04,28,12,0.28364
04,28,13,0.28364
04,28,14,0.26727
04,28,15,0.24091
04,28,16,0.20091
04,28,17,0.14727
04,28,18,0.07909
04,28,19,0.00000
04,28,20,0.00000
04,28,21,0.00000
04,28,22,0.00000
04,28,23,0.00000
04,29,00,0.00000
04,29,01,0.00000
04,29,02,0.00000
04,29,03,0.00000
04,29,04,0.00000
04,29,05,0.00000
04,29,06,0.00000
04,29,07,0.08636
04,29,08,0.15727
04,29,09,0.21364
04,29,10,0.25727
04,29,11,0.28545
04,29,12,0.30000
04,29,13,0.30000
04,29,14,0.28545
04,29,15,0.25727
04,29,16,0.21364
04,29,17,0.15727
04,29,18,0.08636
04,29,19,0.00000
04,29,20,0.00000
04,29,21,0.00000
04,29,22,0.00000
04,29,23,0.00000
04,30,00,0.00000
04,30,01,0.00000
04,30,02,0.00000
04,30,03,0.00000
04,30,04,0.00000
04,30,05,0.00000
04,30,06,0.00000
04,30,07,0.08909
04,30,08,0.16091
04,30,09,0.21818
04,30,10,0.26273
04,30,11,0.29182
04,30,12,0.30636
04,30,13,0.30636
04,30,14,0.29182
04,30,15,0.26273
04,30,16,0.21818
04,30,17,0.16091
04,30,18,0.08909
04,30,19,0.00000
04,30,20,0.00000
04,30,21,0.00000
04,30,22,0.00000
04,30,23,0.00000
05,01,00,0.00000
05,01,01,0.00000
05,01,02,0.00000
05,01,03,0.00000
05,01,04,0.00000
05,01,05,0.00000
05,01,06,0.00000
05,01,07,0.08636
05,01,08,0.16091
05,01,09,0.21909
05,01,10,0.26182
05,01,11,0.29091
05,01,12,0.30545
05,01,13,0.30545
05,01,14,0.29091
05,01,15,0.26182
05,01,16,0.21909
05,01,17,0.16091
05,01,18,0.08636
05,01,19,0.00000
05,01,20,0.00000
05,01,21,0.00000
05,01,22,0.00000
05,01,23,0.00000
05,02,00,0.00000
05,02,01,0.00000
05,02,02,0.00000
05,02,03,0.00000
05,02,04,0.00000
05,02,05,0.00000
05,02,06,0.00000
05,02,07,0.08636
05,02,08,0.15727
05,02,09,0.21455
05,02,10,0.25636
05,02,11,0.28455
05,02,12,0.30000
05,02,13,0.30000
05,02,14,0.28455
05,02,15,0.25636
05,02,16,0.21455
05,02,17,0.15727
05,02,18,0.08636
05,02,19,0.00000
05,02,20,0.00000
05,02,21,0.00000
05,02,22,0.00000
05,02,23,0.00000
05,03,00,0.00000
05,03,01,0.00000
05,03,02,0.00000
05,03,03,0.00000
05,03,04,0.00000
05,03,05,0.00000
05,03,06,0.00000
05,03,07,0.09182
05,03,08,0.16909
05,03,09,0.23091
05,03,10,0.27545
05,03,11,0.30636
05,03,12,0.32273
05,03,13,0.32273
05,03,14,0.30636
05,03,15,0.27545
05,03,16,0.23091
05,03,17,0.16909
05,03,18,0.09182
05,03,19,0.00000
05,03,20,0.00000
05,03,21,0.00000
05,03,22,0.00000
05,03,23,0.00000
05,04,00,0.00000
05,04,01,0.00000
05,04,02,0.00000
05,04,03,0.00000
05,04,04,0.00000
05,04,05,0.00000
05,04,06,0.00000
05,04,07,0.08182
05,04,08,0.14909
05,04,09,0.20455
05,04,10,0.24727
05,04,11,0.27455
05,04,12,0.28727
05,04,13,0.28727
05,04,14,0.27455
05,04,15,0.24727
05,04,16,0.20455
05,04,17,0.14909
05,04,18,0.08182
05,04,19,0.00000
05,04,20,0.00000
05,04,21,0.00000
05,04,22,0.00000
05,04,23,0.00000
05,05,00,0.00000
05,05,01,0.00000
05,05,02,0.00000
05,05,03,0.00000
05,05,04,0.00000
05,05,05,0.00000
05,05,06,0.00000
05,05,07,0.07364
05,05,08,0.13727
05,05,09,0.18636
05,05,10,0.22364
05,05,11,0.24909
05,05,12,0.26091
05,05,13,0.26091
05,05,14,0.24909
05,05,15,0.22364
05,05,16,0.18636
05,05,17,0.13727
05,05,18,0.07364
05,05,19,0.00000
05,05,20,0.00000
05,05,21,0.00000
05,05,22,0.00000
05,05,23,0.00000
05,06,00,0.00000
05,06,01,0.00000
05,06,02,0.00000
05,06,03,0.00000
05,06,04,0.00000
05,06,05,0.00000
05,06,06,0.00000
05,06,07,0.07455
05,06,08,0.13727
05,06,09,0.18545
05,06,10,0.22273
05,06,11,0.24909
05,06,12,0.26000
05,06,13,0.26000
05,06,14,0.24909
05,06,15,0.22273
05,06,16,0.18545
05,06,17,0.13727
05,06,18,0.07455
05,06,19,0.00000
05,06,20,0.00000
05,06,21,0.00000
05,06,22,0.00000
05,06,23,0.00000
05,07,00,0.00000
05,07,01,0.00000
05,07,02,0.00000
05,07,03,0.00000
05,07,04,0.00000
05,07,05,0.00000
05,07,06,0.00000
05,07,07,0.08909
05,07,08,0.16273
05,07,09,0.22182
05,07,10,0.26545
05,07,11,0.29545
05,07,12,0.31000
05,07,13,0.31000
05,07,14,0.29545
05,07,15,0.26545
05,07,16,0.22182
05,07,17,0.16273
05,07,18,0.08909
05,07,19,0.00000
05,07,20,0.00000
05,07,21,0.00000
05,07,22,0.00000
05,07,23,0.00000
05,08,00,0.00000
05,08,01,0.00000
05,08,02,0.00000
05,08,03,0.00000
05,08,04,0.00000
05,08,05,0.00000
05,08,06,0.00000
05,08,07,0.08273
05,08,08,0.14818
05,08,09,0.20273
05,08,10,0.24364
05,08,11,0.26909
05,08,12,0.28273
05,08,13,0.28273
05,08,14,0.26909
05,08,15,0.24364
05,08,16,0.20273
05,08,17,0.14818
05,08,18,0.08273
05,08,19,0.00000
05,08,20,0.00000
05,08,21,0.00000
05,08,22,0.00000
05,08,23,0.00000
05,09,00,0.00000
05,09,01,0.00000
05,09,02,0.00000
05,09,03,0.00000
05,09,04,0.00000
05,09,05,0.00000
05,09,06,0.00000
05,09,07,0.07545
05,09,08,0.13818
05,09,09,0.18909
05,09,10,0.22455
05,09,11,0.25182
05,09,12,0.26455
05,09,13,0.26455
05,09,14,0.25182
05,09,15,0.22455
05,09,16,0.18909
05,09,17,0.13818
05,09,18,0.07545
05,09,19,0.00000
05,09,20,0.00000
05,09,21,0.00000
05,09,22,0.00000
05,09,23,0.00000
05,10,00,0.00000
05,10,01,0.00000
05,10,02,0.00000
05,10,03,0.00000
05,10,04,0.00000
05,10,05,0.00000
05,10,06,0.00000
05,10,07,0.07364
05,10,08,0.13455
05,10,09,0.18364
05,10,10,0.22182
05,10,11,0.24545
05,10,12,0.25727
05,10,13,0.25727
05,10,14,0.24545
05,10,15,0.22182
05,10,16,0.18364
05,10,17,0.13455
05,10,18,0.07364
05,10,19,0.00000
05,10,20,0.00000
05,10,21,0.00000
05,10,22,0.00000
05,10,23,0.00000
05,11,00,0.00000
05,11,01,0.00000
05,11,02,0.00000
05,11,03,0.00000
05,11,04,0.00000
05,11,05,0.00000
05,11,06,0.00000
05,11,07,0.06909
05,11,08,0.12727
05,11,09,0.17273
05,11,10,0.20727
05,11,11,0.23091
05,11,12,0.24091
05,11,13,0.24091
05,11,14,0.23091
05,11,15,0.20727
05,11,16,0.17273
05,11,17,0.12727
05,11,18,0.06909
05,11,19,0.00000
05,11,20,0.00000
05,11,21,0.00000
05,11,22,0.00000
05,11,23,0.00000
05,12,00,0.00000
05,12,01,0.00000
05,12,02,0.00000
05,12,03,0.00000
05,12,04,0.00000
05,12,05,0.00000
05,12,06,0.00000
05,12,07,0.06727
05,12,08,0.12455
05,12,09,0.16909
05,12,10,0.20182
05,12,11,0.22545
05,12,12,0.23636
05,12,13,0.23636
05,12,14,0.22545
05,12,15,0.20182
05,12,16,0.16909
05,12,17,0.12455
05,12,18,0.06727
05,12,19,0.00000
05,12,20,0.00000
05,12,21,0.00000
05,12,22,0.00000
05,12,23,0.00000
05,13,00,0.00000
05,13,01,0.00000
05,13,02,0.00000
05,13,03,0.00000
05,13,04,0.00000
05,13,05,0.00000
05,13,06,0.00000
05,13,07,0.07182
05,13,08,0.13000
05,13,09,0.17636
05,13,10,0.21273
05,13,11,0.23364
05,13,12,0.24727
05,13,13,0.24727
05,13,14,0.23364
05,13,15,0.21273
05,13,16,0.17636
05,13,17,0.13000
05,13,18,0.07182
05,13,19,0.00000
05,13,20,0.00000
05,13,21,0.00000
05,13,22,0.00000
05,13,23,0.00000
05,14,00,0.00000
05,14,01,0.00000
05,14,02,0.00000
05,14,03,0.00000
05,14,04,0.00000
05,14,05,0.00000
05,14,06,0.00000
05,14,07,0.07182
05,14,08,0.13182
05,14,09,0.18091
05,14,10,0.21545
05,14,11,0.24091
05,14,12,0.25273
05,14,13,0.25273
05,14,14,0.24091
05,14,15,0.21545
05,14,16,0.18091
05,14,17,0.13182
05,14,18,0.07182
05,14,19,0.00000
05,14,20,0.00000
05,14,21,0.00000
05,14,22,0.00000
05,14,23,0.00000
05,15,00,0.00000
05,15,01,0.00000
05,15,02,0.00000
05,15,03,0.00000
05,15,04,0.00000
05,15,05,0.00000
05,15,06,0.00000
05,15,07,0.07818
05,15,08,0.14091
05,15,09,0.19091
05,15,10,0.23091
05,15,11,0.25636
05,15,12,0.26818
05,15,13,0.26818
05,15,14,0.25636
05,15,15,0.23091
05,15,16,0.19091
05,15,17,0.14091
05,15,18,0.07818
05,15,19,0.00000
05,15,20,0.00000
05,15,21,0.00000
05,15,22,0.00000
05,15,23,0.00000
05,16,00,0.00000
05,16,01,0.00000
05,16,02,0.00000
05,16,03,0.00000
05,16,04,0.00000
05,16,05,0.00000
05,16,06,0.00000
05,16,07,0.07455
05,16,08,0.14091
05,16,09,0.19000
05,16,10,0.22818
05,16,11,0.25455
05,16,12,0.26727
05,16,13,0.26727
05,16,14,0.25455
05,16,15,0.22818
05,16,16,0.19000
05,16,17,0.14091
05,16,18,0.07455
05,16,19,0.00000
05,16,20,0.00000
05,16,21,0.00000
05,16,22,0.00000
05,16,23,0.00000
05,17,00,0.00000
05,17,01,0.00000
05,17,02,0.00000
05,17,03,0.00000
05,17,04,0.00000
05,17,05,0.00000
05,17,06,0.00000
05,17,07,0.07091
05,17,08,0.12636
05,17,09,0.17545
05,17,10,0.21000
05,17,11,0.23273
05,17,12,0.24364
05,17,13,0.24364
05,17,14,0.23273
05,17,15,0.21000
05,17,16,0.17545
05,17,17,0.12636
05,17,18,0.07091
05,17,19,0.00000
05,17,20,0.00000
05,17,21,0.00000
05,17,22,0.00000
05,17,23,0.00000
05,18,00,0.00000
05,18,01,0.00000
05,18,02,0.00000
05,18,03,0.00000
05,18,04,0.00000
05,18,05,0.00000
05,18,06,0.00000
05,18,07,0.05455
05,18,08,0.09909
05,18,09,0.13364
05,18,10,0.16182
05,18,11,0.18091
05,18,12,0.18818
05,18,13,0.18818
05,18,14,0.18091
05,18,15,0.16182
05,18,16,0.13364
05,18,17,0.09909
05,18,18,0.05455
05,18,19,0.00000
05,18,20,0.00000
05,18,21,0.00000
05,18,22,0.00000
05,18,23,0.00000
05,19,00,0.00000
05,19,01,0.00000
05,19,02,0.00000
05,19,03,0.00000
05,19,04,0.00000
05,19,05,0.00000
05,19,06,0.00000
05,19,07,0.06182
05,19,08,0.11182
05,19,09,0.15182
05,19,10,0.18182
05,19,11,0.20091
05,19,12,0.21182
05,19,13,0.21182
05,19,14,0.20091
05,19,15,0.18182
05,19,16,0.15182
05,19,17,0.11182
05,19,18,0.06182
05,19,19,0.00000
05,19,20,0.00000
05,19,21,0.00000
05,19,22,0.00000
05,19,23,0.00000
05,20,00,0.00000
05,20,01,0.00000
05,20,02,0.00000
05,20,03,0.00000
05,20,04,0.00000
05,20,05,0.00000
05,20,06,0.00000
05,20,07,0.07091
05,20,08,0.12636
05,20,09,0.17182
05,20,10,0.20636
05,20,11,0.22727
05,20,12,0.24000
05,20,13,0.24000
05,20,14,0.22727
05,20,15,0.20636
05,20,16,0.17182
05,20,17,0.12636
05,20,18,0.07091
05,20,19,0.00000
05,20,20,0.00000
05,20,21,0.00000
05,20,22,0.00000
05,20,23,0.00000
05,21,00,0.00000
05,21,01,0.00000
05,21,02,0.00000
05,21,03,0.00000
05,21,04,0.00000
05,21,05,0.00000
05,21,06,0.00000
05,21,07,0.06545
05,21,08,0.11818
05,21,09,0.16182
05,21,10,0.19273
05,21,11,0.21545
05,21,12,0.22636
05,21,13,0.22636
05,21,14,0.21545
05,21,15,0.19273
05,21,16,0.16182
05,21,17,0.11818
05,21,18,0.06545
05,21,19,0.00000
05,21,20,0.00000
05,21,21,0.00000
05,21,22,0.00000
05,21,23,0.00000
05,22,00,0.00000
05,22,01,0.00000
05,22,02,0.00000
05,22,03,0.00000
05,22,04,0.00000
05,22,05,0.00000
05,22,06,0.00000
05,22,07,0.06182
05,22,08,0.11455
05,22,09,0.15818
05,22,10,0.18818
05,22,11,0.21091
05,22,12,0.22091
05,22,13,0.22091
05,22,14,0.21091
05,22,15,0.18818
05,22,16,0.15818
05,22,17,0.11455
05,22,18,0.06182
05,22,19,0.00000
05,22,20,0.00000
05,22,21,0.00000
05,22,22,0.00000
05,22,23,0.00000
05,23,00,0.00000
05,23,01,0.00000
05,23,02,0.00000
05,23,03,0.00000
05,23,04,0.00000
05,23,05,0.00000
05,23,06,0.00000
05,23,07,0.05273
05,23,08,0.10000
05,23,09,0.13455
05,23,10,0.16273
05,23,11,0.18000
05,23,12,0.18818
05,23,13,0.18818
05,23,14,0.18000
05,23,15,0.16273
05,23,16,0.13455
05,23,17,0.10000
05,23,18,0.05273
05,23,19,0.00000
05,23,20,0.00000
05,23,21,0.00000
05,23,22,0.00000
05,23,23,0.00000
05,24,00,0.00000
05,24,01,0.00000
05,24,02,0.00000
05,24,03,0.00000
05,24,04,0.00000
05,24,05,0.00000
05,24,06,0.00000
05,24,07,0.04727
05,24,08,0.08727
05,24,09,0.11909
05,24,10,0.14182
05,24,11,0.15636
05,24,12,0.16727
05,24,13,0.16727
05,24,14,0.15636
05,24,15,0.14182
05,24,16,0.11909
05,24,17,0.08727
05,24,18,0.04727
05,24,19,0.00000
05,24,20,0.00000
05,24,21,0.00000
05,24,22,0.00000
05,24,23,0.00000
05,25,00,0.00000
05,25,01,0.00000
05,25,02,0.00000
05,25,03,0.00000
05,25,04,0.00000
05,25,05,0.00000
05,25,06,0.00000
05,25,07,0.06364
05,25,08,0.11636
05,25,09,0.16091
05,25,10,0.19273
05,25,11,0.21364
05,25,12,0.22364
05,25,13,0.22364
05,25,14,0.21364
05,25,15,0.19273
05,25,16,0.16091
05,25,17,0.11636
05,25,18,0.06364
05,25,19,0.00000
05,25,20,0.00000
05,25,21,0.00000
05,25,22,0.00000
05,25,23,0.00000
05,26,00,0.00000
05,26,01,0.00000
05,26,02,0.00000
05,26,03,0.00000
05,26,04,0.00000
05,26,05,0.00000
05,26,06,0.00000
05,26,07,0.07000
05,26,08,0.12909
05,26,09,0.17636
05,26,10,0.21091
05,26,11,0.23364
05,26,12,0.24727
05,26,13,0.24727
05,26,14,0.23364
05,26,15,0.21091
05,26,16,0.17636
05,26,17,0.12909
05,26,18,0.07000
05,26,19,0.00000
05,26,20,0.00000
05,26,21,0.00000
05,26,22,0.00000
05,26,23,0.00000
05,27,00,0.00000
05,27,01,0.00000
05,27,02,0.00000
05,27,03,0.00000
05,27,04,0.00000
05,27,05,0.00000
05,27,06,0.00000
05,27,07,0.05545
05,27,08,0.10364
05,27,09,0.14091
05,27,10,0.16909
05,27,11,0.18818
05,27,12,0.19636
05,27,13,0.19636
05,27,14,0.18818
05,27,15,0.16909
05,27,16,0.14091
05,27,17,0.10364
05,27,18,0.05545
05,27,19,0.00000
05,27,20,0.00000
05,27,21,0.00000
05,27,22,0.00000
05,27,23,0.00000
05,28,00,0.00000
05,28,01,0.00000
05,28,02,0.00000
05,28,03,0.00000
05,28,04,0.00000
05,28,05,0.00000
05,28,06,0.00000
05,28,07,0.05545
05,28,08,0.10364
05,28,09,0.14091
05,28,10,0.16909
05,28,11,0.18636
05,28,12,0.19636
05,28,13,0.19636
05,28,14,0.18636
05,28,15,0.16909
05,28,16,0.14091
05,28,17,0.10364
05,28,18,0.05545
05,28,19,0.00000
05,28,20,0.00000
05,28,21,0.00000
05,28,22,0.00000
05,28,23,0.00000
05,29,00,0.00000
05,29,01,0.00000
05,29,02,0.00000
05,29,03,0.00000
05,29,04,0.00000
05,29,05,0.00000
05,29,06,0.00000
05,29,07,0.05909
05,29,08,0.10636
05,29,09,0.14636
05,29,10,0.17545
05,29,11,0.19455
05,29,12,0.20545
05,29,13,0.20545
05,29,14,0.19455
05,29,15,0.17545
05,29,16,0.14636
05,29,17,0.10636
05,29,18,0.05909
05,29,19,0.00000
05,29,20,0.00000
05,29,21,0.00000
05,29,22,0.00000
05,29,23,0.00000
05,30,00,0.00000
05,30,01,0.00000
05,30,02,0.00000
05,30,03,0.00000
05,30,04,0.00000
05,30,05,0.00000
05,30,06,0.00000
05,30,07,0.05273
05,30,08,0.09636
05,30,09,0.13182
05,30,10,0.16000
05,30,11,0.17636
05,30,12,0.18455
05,30,13,0.18455
05,30,14,0.17636
05,30,15,0.16000
05,30,16,0.13182
05,30,17,0.09636
05,30,18,0.05273
05,30,19,0.00000
05,30,20,0.00000
05,30,21,0.00000
05,30,22,0.00000
05,30,23,0.00000
05,31,00,0.00000
05,31,01,0.00000
05,31,02,0.00000
05,31,03,0.00000
05,31,04,0.00000
05,31,05,0.00000
05,31,06,0.00000
05,31,07,0.05818
05,31,08,0.10636
05,31,09,0.14364
05,31,10,0.17364
05,31,11,0.19182
05,31,12,0.20091
05,31,13,0.20091
05,31,14,0.19182
05,31,15,0.17364
05,31,16,0.14364
05,31,17,0.10636
05,31,18,0.05818
05,31,19,0.00000
05,31,20,0.00000
05,31,21,0.00000
05,31,22,0.00000
05,31,23,0.00000
06,01,00,0.00000
06,01,01,0.00000
06,01,02,0.00000
06,01,03,0.00000
06,01,04,0.00000
06,01,05,0.00000
06,01,06,0.00000
06,01,07,0.05000
06,01,08,0.09091
06,01,09,0.12364
06,01,10,0.14818
06,01,11,0.16455
06,01,12,0.17182
06,01,13,0.17182
06,01,14,0.16455
06,01,15,0.14818
06,01,16,0.12364
06,01,17,0.09091
06,01,18,0.05000
06,01,19,0.00000
06,01,20,0.00000
06,01,21,0.00000
06,01,22,0.00000
06,01,23,0.00000
06,02,00,0.00000
06,02,01,0.00000
06,02,02,0.00000
06,02,03,0.00000
06,02,04,0.00000
06,02,05,0.00000
06,02,06,0.00000
06,02,07,0.04636
06,02,08,0.08455
06,02,09,0.11545
06,02,10,0.13909
06,02,11,0.15455
06,02,12,0.16273
06,02,13,0.16273
06,02,14,0.15455
06,02,15,0.13909
06,02,16,0.11545
06,02,17,0.08455
06,02,18,0.04636
06,02,19,0.00000
06,02,20,0.00000
06,02,21,0.00000
06,02,22,0.00000
06,02,23,0.00000
06,03,00,0.00000
06,03,01,0.00000
06,03,02,0.00000
06,03,03,0.00000
06,03,04,0.00000
06,03,05,0.00000
06,03,06,0.00000
06,03,07,0.05273
06,03,08,0.09727
06,03,09,0.13364
06,03,10,0.15818
06,03,11,0.17727
06,03,12,0.18636
06,03,13,0.18636
06,03,14,0.17727
06,03,15,0.15818
06,03,16,0.13364
06,03,17,0.09727
06,03,18,0.05273
06,03,19,0.00000
06,03,20,0.00000
06,03,21,0.00000
06,03,22,0.00000
06,03,23,0.00000
06,04,00,0.00000
06,04,01,0.00000
06,04,02,0.00000
06,04,03,0.00000
06,04,04,0.00000
06,04,05,0.00000
06,04,06,0.00000
06,04,07,0.04818
06,04,08,0.08727
06,04,09,0.11909
06,04,10,0.14364
06,04,11,0.16000
06,04,12,0.16727
06,04,13,0.16727
06,04,14,0.16000
06,04,15,0.14364
06,04,16,0.11909
06,04,17,0.08727
06,04,18,0.04818
06,04,19,0.00000
06,04,20,0.00000
06,04,21,0.00000
06,04,22,0.00000
06,04,23,0.00000
06,05,00,0.00000
06,05,01,0.00000
06,05,02,0.00000
06,05,03,0.00000
06,05,04,0.00000
06,05,05,0.00000
06,05,06,0.00000
06,05,07,0.04636
06,05,08,0.08818
06,05,09,0.11818
06,05,10,0.14091
06,05,11,0.16182
06,05,12,0.16727
06,05,13,0.16727
06,05,14,0.16182
06,05,15,0.14091
06,05,16,0.11818
06,05,17,0.08818
06,05,18,0.04636
06,05,19,0.00000
06,05,20,0.00000
06,05,21,0.00000
06,05,22,0.00000
06,05,23,0.00000
06,06,00,0.00000
06,06,01,0.00000
06,06,02,0.00000
06,06,03,0.00000
06,06,04,0.00000
06,06,05,0.00000
06,06,06,0.00000
06,06,07,0.04727
06,06,08,0.08909
06,06,09,0.12000
06,06,10,0.14545
06,06,11,0.16273
06,06,12,0.17182
06,06,13,0.17182
06,06,14,0.16273
06,06,15,0.14545
06,06,16,0.12000
06,06,17,0.08909
06,06,18,0.04727
06,06,19,0.00000
06,06,20,0.00000
06,06,21,0.00000
06,06,22,0.00000
06,06,23,0.00000
06,07,00,0.00000
06,07,01,0.00000
06,07,02,0.00000
06,07,03,0.00000
06,07,04,0.00000
06,07,05,0.00000
06,07,06,0.00000
06,07,07,0.05364
06,07,08,0.09636
06,07,09,0.13091
06,07,10,0.15818
06,07,11,0.17455
06,07,12,0.18545
06,07,13,0.18545
06,07,14,0.17455
